experiment_name;fold;step;epoch;loss;accuracy;precision;recall;f1
basic_03_BERT;0;train;0.0;0.5986353530198336;0.94285;0.9306622580958864;0.957;0.943647389439432
basic_03_BERT;0;validate;0.0;0.11368861570172012;0.9584;0.9580335731414868;0.9588;0.9584166333466615
basic_03_BERT;0;train;1.0;0.293551549341809;0.9734;0.9706701133426129;0.9763;0.9734769169408715
basic_03_BERT;0;validate;1.0;0.11195584304835647;0.9556;0.9652777777777778;0.9452;0.9551333872271625
basic_03_BERT;0;train;2.0;0.1484500498096808;0.9876;0.9857541342896992;0.9895;0.9876235153208903
basic_03_BERT;0;validate;2.0;0.149668526924646;0.961;0.9586152009550338;0.9636;0.9611011370436863
basic_03_BERT;0;train;3.0;0.10141630262573016;0.9913;0.9907111466240511;0.9919;0.991305216869878
basic_03_BERT;0;validate;3.0;0.1650845156664087;0.9602;0.9447236180904522;0.9776;0.9608806762335365
basic_03_BERT;0;test;;2.0797652481572935;0.89932;0.8491291879415261;0.9712;0.9060715751763256
basic_03_BERT;1;train;0.0;0.6223454090535641;0.94;0.9250386398763524;0.9576;0.9410377358490566
basic_03_BERT;1;validate;0.0;0.11193678134474903;0.9572;0.9521360759493671;0.9628;0.9574383452665075
basic_03_BERT;1;train;1.0;0.29112524763639086;0.9753;0.9716213534431435;0.9792;0.9753959557724873
basic_03_BERT;1;validate;1.0;0.14524921698519028;0.9556;0.9459671104150352;0.9664;0.9560743965176098
basic_03_BERT;1;train;2.0;0.1570872784981737;0.9871;0.985836824256932;0.9884;0.9871167482273046
basic_03_BERT;1;validate;2.0;0.14988625792771346;0.9608;0.95141065830721;0.9712;0.9612034837688044
basic_03_BERT;1;train;3.0;0.1038539116765256;0.9907;0.9893298763462306;0.9921;0.9907130017974836
basic_03_BERT;1;validate;3.0;0.17817819643106778;0.9594;0.9491591709034024;0.9708;0.9598576230966975
basic_03_BERT;1;test;;2.2361109330434936;0.891;0.8337316490269716;0.9768;0.8996131884324922
basic_03_BERT;2;train;0.0;0.6081492256125435;0.94185;0.9299406441568551;0.9557;0.9426443754007003
basic_03_BERT;2;validate;0.0;0.13943857239317148;0.9416;0.9825174825174825;0.8992;0.9390142021720969
basic_03_BERT;2;train;1.0;0.3000474272319116;0.9734;0.969177403369673;0.9779;0.9735191637630662
basic_03_BERT;2;validate;1.0;0.10335959845883771;0.9622;0.9583498611662039;0.9664;0.9623580959968134
basic_03_BERT;2;train;2.0;0.15786536321910097;0.9866;0.984564827723561;0.9887;0.9866280810298372
basic_03_BERT;2;validate;2.0;0.13667741959474516;0.9512;0.9751474304970514;0.926;0.9499384489125975
basic_03_BERT;2;train;3.0;0.09791921112010023;0.99275;0.9923069237686083;0.9932;0.9927532610325354
basic_03_BERT;2;validate;3.0;0.1872723604217521;0.9422;0.9775377969762419;0.9052;0.9399792315680165
basic_03_BERT;2;test;;1.181612421419681;0.92516;0.9290385081133447;0.92064;0.9248201872463536
basic_03_BERT;3;train;0.0;0.6102148591961711;0.9423;0.9337124926456168;0.9522;0.9428656302604219
basic_03_BERT;3;validate;0.0;0.1206014203350991;0.9552;0.9265367316341829;0.9888;0.9566563467492261
basic_03_BERT;3;train;1.0;0.30761093065105377;0.97295;0.9698956780923994;0.9762;0.9730376277099427
basic_03_BERT;3;validate;1.0;0.1340220740853809;0.9574;0.9413353917406406;0.9756;0.9581614614024749
basic_03_BERT;3;train;2.0;0.15146279929205775;0.98695;0.9859295479493064;0.988;0.9869636881274662
basic_03_BERT;3;validate;2.0;0.13710626182411798;0.961;0.952138093369949;0.9708;0.9613784907902555
basic_03_BERT;3;train;3.0;0.10488880620588316;0.99155;0.9912061556910163;0.9919;0.9915529564652372
basic_03_BERT;3;validate;3.0;0.14787536235381848;0.9574;0.9461568474444011;0.97;0.9579300809796564
basic_03_BERT;3;test;;1.830565895080939;0.90096;0.8499511241446726;0.97384;0.9076877190366117
basic_03_BERT;4;train;0.0;0.6228277832203545;0.9397;0.9257358636715725;0.9561;0.9406729634002361
basic_03_BERT;4;validate;0.0;0.11157084409934469;0.9532;0.9681818181818181;0.9372;0.952439024390244
basic_03_BERT;4;train;1.0;0.29428709459705277;0.97505;0.9717946171417221;0.9785;0.9751357815536399
basic_03_BERT;4;validate;1.0;0.11546118127768859;0.9562;0.9638064253761692;0.948;0.9558378705384148
basic_03_BERT;4;train;2.0;0.14953747951060067;0.9871;0.9848695998407326;0.9894;0.9871296019155941
basic_03_BERT;4;validate;2.0;0.16811168453262654;0.9582;0.946588693957115;0.9712;0.9587364264560709
basic_03_BERT;4;train;3.0;0.09800752977766096;0.99155;0.9905199081927951;0.9926;0.9915588631936467
basic_03_BERT;4;validate;3.0;0.13414728067190154;0.9592;0.9491392801251957;0.9704;0.9596518987341772
basic_03_BERT;4;test;;1.7833268132325728;0.8968;0.843823651739914;0.97384;0.9041818316868455
