experiment_name;fold;step;epoch;loss;accuracy;precision;recall;f1
unbalanced_01_RandomForest;0;valid;;;0.9065454545454545;0.9094560058415481;0.9964;0.9509448368009161
unbalanced_01_RandomForest;0;test;;;0.50572;0.99992;0.5028766847716757;0.6692009101860527
unbalanced_01_RandomForest;1;valid;;;0.9101818181818182;0.910681735326285;0.9992;0.9528895670417699
unbalanced_01_RandomForest;1;test;;;0.50636;1.0;0.5032003542530494;0.6695053694330629
unbalanced_01_RandomForest;2;valid;;;0.9101818181818182;0.9100837277029487;1.0;0.952925481227368
unbalanced_01_RandomForest;2;test;;;0.50688;0.99992;0.503464110207041;0.6697208380217542
unbalanced_01_RandomForest;3;valid;;;0.9109090909090909;0.9107468123861566;1.0;0.9532888465204957
unbalanced_01_RandomForest;3;test;;;0.50752;0.99992;0.50378879484079;0.670008040739748
unbalanced_01_RandomForest;4;valid;;;0.9098181818181819;0.9097525473071325;1.0;0.9527439024390244
unbalanced_01_RandomForest;4;test;;;0.50408;1.0;0.502048357297775;0.6684849457190225
