experiment_name;fold;step;epoch;loss;accuracy;precision;recall;f1
composite_02_BERT;0;train;0.0;0.5407106533234939;0.94835;0.934658264663112;0.9641;0.9491508737386167
composite_02_BERT;0;validate;0.0;0.14707749570049344;0.9474;0.909556938850238;0.9936;0.9497228063467789
composite_02_BERT;0;train;1.0;0.24868099330179394;0.9777;0.9760813235000997;0.9794;0.9777378456623739
composite_02_BERT;0;validate;1.0;0.10730921634300612;0.9656;0.9604430379746836;0.9712;0.965791567223548
composite_02_BERT;0;train;2.0;0.12970455692338292;0.9883;0.9873253493013973;0.9893;0.9883116883116883
composite_02_BERT;0;validate;2.0;0.15954337882179534;0.9618;0.9388065374382364;0.988;0.9627752874683297
composite_02_BERT;0;train;3.0;0.085811775370955;0.99265;0.9921086804515034;0.9932;0.9926540402778471
composite_02_BERT;0;validate;3.0;0.19022978532089038;0.9582;0.9635774989882638;0.9524;0.9579561456447395
composite_02_BERT;0;test;;2.5252051703121046;0.8982;0.860401129534429;0.95064;0.9032723955759948
composite_02_BERT;1;train;0.0;0.5227687522675842;0.9521;0.9402999610440202;0.9655;0.9527333728044207
composite_02_BERT;1;validate;0.0;0.09628396625593305;0.9622;0.9476946919798528;0.9784;0.9628025979137964
composite_02_BERT;1;train;1.0;0.25035870627830736;0.9785;0.9749851101846337;0.9822;0.9785792567500249
composite_02_BERT;1;validate;1.0;0.116132804175606;0.9608;0.9660194174757282;0.9552;0.9605792437650845
composite_02_BERT;1;train;2.0;0.1383413907690672;0.9892;0.9859924498311147;0.9925;0.9892355227748431
composite_02_BERT;1;validate;2.0;0.12069273194628767;0.9632;0.9714983713355049;0.9544;0.9628732849071833
composite_02_BERT;1;train;3.0;0.0782580684640212;0.99355;0.9935006499350065;0.9936;0.9935503224838759
composite_02_BERT;1;validate;3.0;0.170528381818661;0.9644;0.9465384615384616;0.9844;0.9650980392156864
composite_02_BERT;1;test;;4.067593743231822;0.83016;0.7502728926622195;0.98976;0.8535357019661952
composite_02_BERT;2;train;0.0;0.5212248221421615;0.94895;0.9357468698437348;0.9641;0.9497118652415899
composite_02_BERT;2;validate;0.0;0.11025137647585943;0.9592;0.9398467432950192;0.9812;0.960078277886497
composite_02_BERT;2;train;1.0;0.25076059642741455;0.9783;0.9744098393175957;0.9824;0.978388606712479
composite_02_BERT;2;validate;1.0;0.10642127551739104;0.9636;0.9636;0.9636;0.9636
composite_02_BERT;2;train;2.0;0.14087991701142163;0.98865;0.9857838751366935;0.9916;0.9886833840171495
composite_02_BERT;2;validate;2.0;0.11025314122610726;0.9654;0.9704811969268096;0.96;0.9652121455861653
composite_02_BERT;2;train;3.0;0.07711378949593345;0.99315;0.9921165552340085;0.9942;0.9931571849557964
composite_02_BERT;2;validate;3.0;0.1425830804109224;0.9642;0.9563507668108533;0.9728;0.9645052548086456
composite_02_BERT;2;test;;2.678521375371772;0.87976;0.8190617018416454;0.97488;0.8902038132807363
composite_02_BERT;3;train;0.0;0.534349209047854;0.94955;0.9374331030456359;0.9634;0.9502391872564975
composite_02_BERT;3;validate;0.0;0.0970671529399231;0.969;0.9539295392953929;0.9856;0.9695061971276804
composite_02_BERT;3;train;1.0;0.2505768726507667;0.978;0.9748658851579575;0.9813;0.9780723612080134
composite_02_BERT;3;validate;1.0;0.0890156648802571;0.9672;0.950965250965251;0.9852;0.9677799607072692
composite_02_BERT;3;train;2.0;0.1362770053511951;0.98865;0.9865578014537488;0.9908;0.9886743501471835
composite_02_BERT;3;validate;2.0;0.11530713590783999;0.9686;0.9646965489884967;0.9728;0.9687313284206333
composite_02_BERT;3;train;3.0;0.08321747707024915;0.9939;0.9932095066906331;0.9946;0.9939042670130908
composite_02_BERT;3;validate;3.0;0.12306377407207619;0.9658;0.9724137931034482;0.9588;0.9655589123867069
composite_02_BERT;3;test;;1.552984207746852;0.90816;0.8688015035419979;0.96152;0.9128123338649654
composite_02_BERT;4;train;0.0;0.5337413296513259;0.9498;0.9361062633313942;0.9655;0.9505759574677564
composite_02_BERT;4;validate;0.0;0.09700234350217506;0.9638;0.9447640966628308;0.9852;0.9645584491873899
composite_02_BERT;4;train;1.0;0.24488516091224738;0.97755;0.9739950372208437;0.9813;0.9776338729763387
composite_02_BERT;4;validate;1.0;0.0932527690035291;0.9672;0.9668265387689848;0.9676;0.9672131147540984
composite_02_BERT;4;train;2.0;0.12357270008837805;0.98965;0.9889166250624064;0.9904;0.9896577566824881
composite_02_BERT;4;validate;2.0;0.09765100151558873;0.9664;0.9735987002437043;0.9588;0.966142684401451
composite_02_BERT;4;train;3.0;0.07168920193884987;0.99405;0.9931130851382374;0.995;0.9940556471352215
composite_02_BERT;4;validate;3.0;0.1594758466283558;0.9604;0.9779900332225914;0.942;0.9596577017114915
composite_02_BERT;4;test;;1.612571330523747;0.91832;0.8945224083295609;0.94848;0.9207113458103595
