experiment_name;fold;step;epoch;loss;accuracy;precision;recall;f1
unbalanced_03_RandomForest;0;valid;;;0.8196923076923077;0.8119295958279009;0.9964;0.8947557471264368
unbalanced_03_RandomForest;0;test;;;0.62112;0.99736;0.5691134848899845;0.724699180375516
unbalanced_03_RandomForest;1;valid;;;0.8212307692307692;0.8134596537079386;0.996;0.8955223880597015
unbalanced_03_RandomForest;1;test;;;0.61732;0.9972;0.5666681820248216;0.7226715366553613
unbalanced_03_RandomForest;2;valid;;;0.8172307692307692;0.8112344872632267;0.9936;0.8932038834951457
unbalanced_03_RandomForest;2;test;;;0.62288;0.99648;0.5703296703296703;0.7254513686662784
unbalanced_03_RandomForest;3;valid;;;0.8301538461538461;0.821664464993395;0.9952;0.9001447178002895
unbalanced_03_RandomForest;3;test;;;0.6252;0.99712;0.5717955775759244;0.726806227768383
unbalanced_03_RandomForest;4;valid;;;0.820923076923077;0.8123778501628665;0.9976;0.8955116696588868
unbalanced_03_RandomForest;4;test;;;0.6194;0.99696;0.5680295364419526;0.7237143935654345
