experiment_name;fold;step;epoch;loss;accuracy;precision;recall;f1
similar_02_BERT;0;train;0.0;0.512755810389109;0.95155;0.9411822178798241;0.9633;0.9521126760563381
similar_02_BERT;0;validate;0.0;0.10305555268432945;0.9644;0.9414448669201521;0.9904;0.9653021442495126
similar_02_BERT;0;train;1.0;0.23285563017413952;0.9793;0.9761573614146632;0.9826;0.9793680853184491
similar_02_BERT;0;validate;1.0;0.1268527089497773;0.958;0.9337121212121212;0.986;0.9591439688715954
similar_02_BERT;0;train;2.0;0.12479211407102411;0.9889;0.9884115884115884;0.9894;0.9889055472263867
similar_02_BERT;0;validate;2.0;0.16883615109109087;0.9472;0.9806534823731728;0.9124;0.9452963116452548
similar_02_BERT;0;train;3.0;0.07557455361054745;0.99325;0.9931020693791862;0.9934;0.9932510123481478
similar_02_BERT;0;validate;3.0;0.18749555453639477;0.9614;0.9384264538198404;0.9876;0.9623854999025532
similar_02_BERT;0;test;;3.346805530616932;0.86068;0.7892103406247996;0.98424;0.8760012816405
similar_02_BERT;1;train;0.0;0.5079231214670464;0.95245;0.9418025583439117;0.9645;0.9530161553282941
similar_02_BERT;1;validate;0.0;0.09329813740728422;0.9662;0.962683604605002;0.97;0.9663279537756525
similar_02_BERT;1;train;1.0;0.2417254416266689;0.97975;0.9764624093753104;0.9832;0.9798196223030544
similar_02_BERT;1;validate;1.0;0.11161164600118063;0.9578;0.9665715450468814;0.9484;0.9573995558247527
similar_02_BERT;1;train;2.0;0.12274225107765524;0.9893;0.9877392344497608;0.9909;0.9893170926517573
similar_02_BERT;1;validate;2.0;0.14748663871739992;0.955;0.9252336448598131;0.99;0.9565217391304348
similar_02_BERT;1;train;3.0;0.07783675480888924;0.9933;0.9927087495005993;0.9939;0.9933040175894463
similar_02_BERT;1;validate;3.0;0.15129483184909914;0.9638;0.9636145541783286;0.964;0.9638072385522896
similar_02_BERT;1;test;;2.4568313967402324;0.89484;0.8416280196580604;0.97272;0.9024381192711619
similar_02_BERT;2;train;0.0;0.5093095030853525;0.9525;0.9405179127725857;0.9661;0.9531373322809785
similar_02_BERT;2;validate;0.0;0.09273519921852276;0.964;0.9574132492113565;0.9712;0.9642573471008737
similar_02_BERT;2;train;1.0;0.23905191906942055;0.97995;0.976093641503819;0.984;0.9800308749564265
similar_02_BERT;2;validate;1.0;0.09551921630031429;0.9644;0.952808112324493;0.9772;0.9648499210110585
similar_02_BERT;2;train;2.0;0.1305953116714838;0.9894;0.9873531169089823;0.9915;0.9894222133519609
similar_02_BERT;2;validate;2.0;0.11851102188129443;0.96;0.9409509202453987;0.9816;0.9608457321848082
similar_02_BERT;2;train;3.0;0.0809189499683358;0.9927;0.9916184394332469;0.9938;0.9927080211767058
similar_02_BERT;2;validate;3.0;0.13578183315818607;0.9648;0.9674175382139983;0.962;0.96470116325712
similar_02_BERT;2;test;;2.1651345136638267;0.90428;0.8588368955478236;0.9676;0.9099800624459241
similar_02_BERT;3;train;0.0;0.5195799375664443;0.9534;0.9412222654729466;0.9672;0.9540343262970999
similar_02_BERT;3;validate;0.0;0.09031990313120186;0.9668;0.9598108747044918;0.9744;0.9670504168320763
similar_02_BERT;3;train;1.0;0.2529182614820078;0.97795;0.9743920595533498;0.9817;0.9780323785803238
similar_02_BERT;3;validate;1.0;0.1055694049899932;0.9616;0.9748971193415638;0.9476;0.9610547667342799
similar_02_BERT;3;train;2.0;0.12290664177339058;0.9891;0.9877343438372557;0.9905;0.9891152386658679
similar_02_BERT;3;validate;2.0;0.13146127857617101;0.9694;0.9603766182816791;0.9792;0.9696969696969697
similar_02_BERT;3;train;3.0;0.08917702152807033;0.9928;0.9914240127642601;0.9942;0.9928100659077292
similar_02_BERT;3;validate;3.0;0.12363995963458438;0.9638;0.9513429349941611;0.9776;0.9642927599131978
similar_02_BERT;3;test;;2.294389456786774;0.86572;0.7959857559080609;0.98352;0.8798711755233494
similar_02_BERT;4;train;0.0;0.5063831626598257;0.95225;0.9410043881033642;0.965;0.9528511478647247
similar_02_BERT;4;validate;0.0;0.08540609211563133;0.9666;0.9627132090440301;0.9708;0.9667396932881896
similar_02_BERT;4;train;1.0;0.22547878113633488;0.98125;0.9774779243972617;0.9852;0.9813237711041386
similar_02_BERT;4;validate;1.0;0.12548239254336804;0.9618;0.9358248395620989;0.9916;0.9629054185278696
similar_02_BERT;4;train;2.0;0.1314796137874713;0.98865;0.987334197666301;0.99;0.9886653018425127
similar_02_BERT;4;validate;2.0;0.10827831731032347;0.9676;0.9709911361804996;0.964;0.967482938578884
similar_02_BERT;4;train;3.0;0.08053949846148026;0.9931;0.9921157684630738;0.9941;0.9931068931068932
similar_02_BERT;4;validate;3.0;0.14527658456497594;0.9708;0.9615686274509804;0.9808;0.9710891089108911
similar_02_BERT;4;test;;3.1622213442149456;0.87532;0.809159802306425;0.98232;0.887371273712737
