experiment_name;fold;step;epoch;loss;accuracy;precision;recall;f1
composite_unbalanced_03_BERT;0;train;0.0;0.6228350721146911;0.937;0.9264246682279469;0.9494;0.9377716317661003
composite_unbalanced_03_BERT;0;validate;0.0;0.1300427064238116;0.9504;0.9161123429416113;0.9916;0.9523626584709951
composite_unbalanced_03_BERT;0;train;1.0;0.2945676698051626;0.9726;0.9708109185096633;0.9745;0.9726519612735802
composite_unbalanced_03_BERT;0;validate;1.0;0.11176731903916225;0.9572;0.9676759410801964;0.946;0.9567152103559871
composite_unbalanced_03_BERT;0;train;2.0;0.13550633622551103;0.9885;0.9883046781287484;0.9887;0.9885022995400919
composite_unbalanced_03_BERT;0;validate;2.0;0.14282715305665042;0.9592;0.9533965244865719;0.9656;0.9594594594594594
composite_unbalanced_03_BERT;0;train;3.0;0.09203078687912203;0.99235;0.9918090100889022;0.9929;0.992354205187147
composite_unbalanced_03_BERT;0;validate;3.0;0.23643308416397193;0.955;0.926829268292683;0.988;0.9564375605033882
composite_unbalanced_03_BERT;0;test;;3.386737813894951;0.87176;0.8033685859772817;0.98448;0.8847508807247106
composite_unbalanced_03_BERT;1;train;0.0;0.6396083083121106;0.9384;0.9254658385093167;0.9536;0.9393223010244286
composite_unbalanced_03_BERT;1;validate;0.0;0.10748960789730773;0.961;0.9611844737895158;0.9608;0.960992198439688
composite_unbalanced_03_BERT;1;train;1.0;0.29826173991397953;0.97395;0.9697690554068787;0.9784;0.9740654089302604
composite_unbalanced_03_BERT;1;validate;1.0;0.11516067804731428;0.9598;0.9506076048608388;0.97;0.9602058998218175
composite_unbalanced_03_BERT;1;train;2.0;0.15030741417796817;0.9872;0.9863246156917549;0.9881;0.9872115096413228
composite_unbalanced_03_BERT;1;validate;2.0;0.12600800163738896;0.9596;0.955952380952381;0.9636;0.9597609561752988
composite_unbalanced_03_BERT;1;train;3.0;0.09950765472151106;0.99195;0.9911151043226515;0.9928;0.9919568366888145
composite_unbalanced_03_BERT;1;validate;3.0;0.1407950854679686;0.9596;0.9618167202572347;0.9572;0.9595028067361668
composite_unbalanced_03_BERT;1;test;;1.5403221491517498;0.9118;0.8750455373406193;0.9608;0.9159199237368923
composite_unbalanced_03_BERT;2;train;0.0;0.618242589124851;0.9399;0.9318672688003141;0.9492;0.940453779847419
composite_unbalanced_03_BERT;2;validate;0.0;0.10627115154853091;0.9582;0.9598554797270172;0.9564;0.9581246243237829
composite_unbalanced_03_BERT;2;train;1.0;0.30572502671799157;0.97255;0.9688461156860799;0.9765;0.9726580008964589
composite_unbalanced_03_BERT;2;validate;1.0;0.1074176947813481;0.959;0.9693251533742331;0.948;0.9585439838220424
composite_unbalanced_03_BERT;2;train;2.0;0.1366602318158606;0.98905;0.9872471854139683;0.9909;0.9890702200928283
composite_unbalanced_03_BERT;2;validate;2.0;0.15225015786516014;0.9604;0.9652384801940178;0.9552;0.960193003618818
composite_unbalanced_03_BERT;2;train;3.0;0.08951153084238177;0.99235;0.9912201935548239;0.9935;0.9923587873944963
composite_unbalanced_03_BERT;2;validate;3.0;0.18215823918280075;0.9582;0.9639530174159578;0.952;0.9579392231837391
composite_unbalanced_03_BERT;2;test;;1.967913676798495;0.913;0.8810806820698309;0.95488;0.9164971013936346
composite_unbalanced_03_BERT;3;train;0.0;0.5969818612160162;0.94165;0.9315938629922799;0.9533;0.9423219492907627
composite_unbalanced_03_BERT;3;validate;0.0;0.13467741661695765;0.9512;0.9237415477084898;0.9836;0.95273149941883
composite_unbalanced_03_BERT;3;train;1.0;0.2699141383631271;0.9746;0.972520908004779;0.9768;0.9746557573338654
composite_unbalanced_03_BERT;3;validate;1.0;0.14707916128436335;0.9534;0.9398525417151726;0.9688;0.954106755958243
composite_unbalanced_03_BERT;3;train;2.0;0.13976953548592283;0.9875;0.9872076753947632;0.9878;0.9875037488753373
composite_unbalanced_03_BERT;3;validate;2.0;0.1897636178722605;0.946;0.9135756676557863;0.9852;0.9480369515011547
composite_unbalanced_03_BERT;3;train;3.0;0.08400078756971634;0.99275;0.9921102566663338;0.9934;0.9927547094388648
composite_unbalanced_03_BERT;3;validate;3.0;0.1424309216016205;0.9548;0.9455329153605015;0.9652;0.9552652414885194
composite_unbalanced_03_BERT;3;test;;1.5069088822795078;0.90796;0.8629279054871539;0.97;0.9133365974916199
composite_unbalanced_03_BERT;4;train;0.0;0.6291341969655827;0.9398;0.9320235756385069;0.9488;0.9403369672943508
composite_unbalanced_03_BERT;4;validate;0.0;0.10531198249747976;0.9596;0.9625603864734299;0.9564;0.9594703049759229
composite_unbalanced_03_BERT;4;train;1.0;0.30038005981962196;0.97225;0.9711663174698194;0.9734;0.9722818758427809
composite_unbalanced_03_BERT;4;validate;1.0;0.1360221395910252;0.958;0.94276875483372;0.9752;0.9587101848210773
composite_unbalanced_03_BERT;4;train;2.0;0.16010351050056051;0.98675;0.9862151633203476;0.9873;0.9867572834940783
composite_unbalanced_03_BERT;4;validate;2.0;0.13300994297089055;0.9592;0.962157809983897;0.956;0.9590690208667737
composite_unbalanced_03_BERT;4;train;3.0;0.0919128160212771;0.9921;0.9914120231675654;0.9928;0.9921055261317078
composite_unbalanced_03_BERT;4;validate;3.0;0.15483049437543378;0.9634;0.9544919576304434;0.9732;0.9637551990493167
composite_unbalanced_03_BERT;4;test;;2.0814854537546634;0.89984;0.847179772158933;0.97568;0.9069006543723974
