experiment_name;fold;step;epoch;loss;accuracy;precision;recall;f1
basic_unbalanced_01_BERT;0;train;0.0;0.3769991740572266;0.9664;0.9513257209212309;0.9831;0.9669519032162881
basic_unbalanced_01_BERT;0;validate;0.0;0.0717807894911617;0.9758;0.9597989949748744;0.9932;0.9762138785138589
basic_unbalanced_01_BERT;0;train;1.0;0.19937654224161525;0.98225;0.977144553279905;0.9876;0.9823444571542249
basic_unbalanced_01_BERT;0;validate;1.0;0.08363541631698608;0.9736;0.954336147352264;0.9948;0.974148061104583
basic_unbalanced_01_BERT;0;train;2.0;0.10369222903579939;0.99125;0.9905142286570144;0.992;0.9912565575818136
basic_unbalanced_01_BERT;0;validate;2.0;0.14203524453035207;0.9736;0.956437933693138;0.9924;0.9740871613663132
basic_unbalanced_01_BERT;0;train;3.0;0.06509135173686081;0.99425;0.992624339679059;0.9959;0.9942594718714122
basic_unbalanced_01_BERT;0;validate;3.0;0.14623472354389086;0.9682;0.9760065067100447;0.96;0.9679370840895342
basic_unbalanced_01_BERT;0;test;;3.381736243434134;0.88524;0.8315774977621704;0.96616;0.893831180845946
basic_unbalanced_01_BERT;1;train;0.0;0.37682070037908855;0.9658;0.9527604976671851;0.9802;0.9662854889589905
basic_unbalanced_01_BERT;1;validate;0.0;0.06283743620058521;0.9784;0.979550922213312;0.9772;0.9783740488586303
basic_unbalanced_01_BERT;1;train;1.0;0.19312993296055356;0.98345;0.9806143751864003;0.9864;0.9834986788972531
basic_unbalanced_01_BERT;1;validate;1.0;0.05709560394457076;0.9796;0.9780701754385965;0.9812;0.9796325878594249
basic_unbalanced_01_BERT;1;train;2.0;0.10573612498998991;0.99205;0.9901384600059767;0.994;0.9920654723289587
basic_unbalanced_01_BERT;1;validate;2.0;0.0873383340704604;0.9778;0.9671490027375831;0.9892;0.9780502274075539
basic_unbalanced_01_BERT;1;train;3.0;0.06453824947553803;0.9951;0.9942104212417648;0.996;0.995104406034569
basic_unbalanced_01_BERT;1;validate;3.0;0.12854491073213867;0.9652;0.9890664423885618;0.9408;0.9643296432964329
basic_unbalanced_01_BERT;1;test;;2.1527842191145523;0.90108;0.8636924192963366;0.95248;0.905915921628305
basic_unbalanced_01_BERT;2;train;0.0;0.3634104659900069;0.9672;0.953680326276947;0.9821;0.967681544979801
basic_unbalanced_01_BERT;2;validate;0.0;0.06494564243960194;0.975;0.9647749510763209;0.986;0.9752720079129575
basic_unbalanced_01_BERT;2;train;1.0;0.16858574871718884;0.9852;0.9825939924408196;0.9879;0.985239852398524
basic_unbalanced_01_BERT;2;validate;1.0;0.08817959595184074;0.9716;0.9761712439418416;0.9668;0.9714630225080386
basic_unbalanced_01_BERT;2;train;2.0;0.08758670505156042;0.993;0.9916234543278819;0.9944;0.9930097862991811
basic_unbalanced_01_BERT;2;validate;2.0;0.09238679642006173;0.9742;0.9728759473474272;0.9756;0.9742360695026963
basic_unbalanced_01_BERT;2;train;3.0;0.06351505385015044;0.99465;0.9934164588528678;0.9959;0.9946566791510612
basic_unbalanced_01_BERT;2;validate;3.0;0.13177173052721192;0.9732;0.9560524286815728;0.992;0.9736945425991362
basic_unbalanced_01_BERT;2;test;;5.420255356451682;0.79944;0.7157846189323187;0.99328;0.8320042886819004
basic_unbalanced_01_BERT;3;train;0.0;0.38585828752727247;0.9669;0.9551569506726457;0.9798;0.967321551979465
basic_unbalanced_01_BERT;3;validate;0.0;0.06893410994000733;0.9754;0.9680976762504924;0.9832;0.975590394919627
basic_unbalanced_01_BERT;3;train;1.0;0.18302688194195507;0.9843;0.9811245777866083;0.9876;0.9843516395893552
basic_unbalanced_01_BERT;3;validate;1.0;0.06849101467963774;0.9758;0.9601547388781432;0.9928;0.9762045231071781
basic_unbalanced_01_BERT;3;train;2.0;0.10487585003162385;0.99125;0.9898294944660485;0.9927;0.9912626691297619
basic_unbalanced_01_BERT;3;validate;2.0;0.08216027636774816;0.976;0.9605263157894737;0.9928;0.9763965381589299
basic_unbalanced_01_BERT;3;train;3.0;0.06641667811127845;0.9944;0.9936102236421726;0.9952;0.9944044764188649
basic_unbalanced_01_BERT;3;validate;3.0;0.11259126984156756;0.978;0.9660686427457098;0.9908;0.9782780410742495
basic_unbalanced_01_BERT;3;test;;4.991860275095725;0.8174;0.7351947359061;0.99216;0.8445639960502571
basic_unbalanced_01_BERT;4;train;0.0;0.3870988698242232;0.9667;0.9517909002904162;0.9832;0.9672405312346286
basic_unbalanced_01_BERT;4;validate;0.0;0.08016216623526998;0.9704;0.9768856447688564;0.9636;0.9701973419250907
basic_unbalanced_01_BERT;4;train;1.0;0.18449659280863126;0.9847;0.981330685203575;0.9882;0.9847533632286996
basic_unbalanced_01_BERT;4;validate;1.0;0.07372408655809705;0.9772;0.963841368584759;0.9916;0.9775236593059937
basic_unbalanced_01_BERT;4;train;2.0;0.09788668742158915;0.99255;0.9906365175814325;0.9945;0.9925644992265084
basic_unbalanced_01_BERT;4;validate;2.0;0.1187229987876257;0.9612;0.9816207184628237;0.94;0.9603596240294238
basic_unbalanced_01_BERT;4;train;3.0;0.06464254397086333;0.99455;0.9935136213950704;0.9956;0.9945557164976775
basic_unbalanced_01_BERT;4;validate;3.0;0.08810545114254928;0.974;0.9732428115015974;0.9748;0.9740207833733013
basic_unbalanced_01_BERT;4;test;;2.3960737654692026;0.85808;0.7868862966286374;0.98216;0.8737456408796527
