experiment_name;fold;step;epoch;loss;accuracy;precision;recall;f1
unbalanced_03_BERT;0;train;0.0;0.9082073056441102;0.9074615384615384;0.9282445720961932;0.9534;0.9406541364510879
unbalanced_03_BERT;0;validate;0.0;0.17185879195983125;0.9363076923076923;0.9377625047728141;0.9824;0.9595624145340887
unbalanced_03_BERT;0;train;1.0;0.4285159410339041;0.9615384615384616;0.9735792622133599;0.9765;0.9750374438342486
unbalanced_03_BERT;0;validate;1.0;0.17157901702414402;0.936923076923077;0.9512386944553677;0.9676;0.959349593495935
unbalanced_03_BERT;0;train;2.0;0.2143720191970201;0.9821538461538462;0.987912087912088;0.9889;0.9884057971014493
unbalanced_03_BERT;0;validate;2.0;0.222225179505753;0.9363076923076923;0.9562276163947473;0.9612;0.9587073608617596
unbalanced_03_BERT;0;train;3.0;0.11870673448352215;0.9897692307692307;0.9929063842541712;0.9938;0.9933529911539807
unbalanced_03_BERT;0;validate;3.0;0.2220180954777576;0.9396923076923077;0.9468580294802172;0.9764;0.9614021268215834
unbalanced_03_BERT;0;test;;2.834741023612833;0.9052;0.8574957651044608;0.97192;0.9111294435278237
unbalanced_03_BERT;1;train;0.0;0.9219934493194607;0.9063076923076923;0.9257320147372503;0.9548;0.9400413507925569
unbalanced_03_BERT;1;validate;0.0;0.18829453687717868;0.9313846153846154;0.9360398314821907;0.9776;0.9563686167090589
unbalanced_03_BERT;1;train;1.0;0.42482414589714285;0.9629230769230769;0.9730616302186879;0.9789;0.9759720837487538
unbalanced_03_BERT;1;validate;1.0;0.20164861007826976;0.932923076923077;0.9485062893081762;0.9652;0.9567803330689929
unbalanced_03_BERT;1;train;2.0;0.20997000465965293;0.9833846153846154;0.9876395534290271;0.9908;0.9892172523961661
unbalanced_03_BERT;1;validate;2.0;0.28916173500885;0.928;0.9377897990726429;0.9708;0.9540094339622641
unbalanced_03_BERT;1;train;3.0;0.13421903428370882;0.9883846153846154;0.99131996408261;0.9936;0.9924586725265945
unbalanced_03_BERT;1;validate;3.0;0.312680783061238;0.9258461538461539;0.9309423884013736;0.976;0.9529388791251708
unbalanced_03_BERT;1;test;;3.72831708792021;0.87772;0.8118766100799261;0.98328;0.8893954195159015
unbalanced_03_BERT;2;train;0.0;0.9041490809641851;0.9114615384615384;0.9295214056887681;0.9575;0.9433032855524358
unbalanced_03_BERT;2;validate;0.0;0.16726251511264784;0.9335384615384615;0.9623481781376518;0.9508;0.9565392354124749
unbalanced_03_BERT;2;train;1.0;0.45481523048348327;0.96;0.9711729622266402;0.977;0.9740777666999003
unbalanced_03_BERT;2;validate;1.0;0.17893802121462396;0.9353846153846154;0.947615324472244;0.9696;0.9584816132858838
unbalanced_03_BERT;2;train;2.0;0.21857118341272025;0.9815384615384616;0.9883907125700561;0.9876;0.9879951980792318
unbalanced_03_BERT;2;validate;2.0;0.1796906390398997;0.9347692307692308;0.9489795918367347;0.9672;0.9580031695721077
unbalanced_03_BERT;2;train;3.0;0.12451470771038456;0.9892307692307692;0.9924091090691171;0.9936;0.9930041974815111
unbalanced_03_BERT;2;validate;3.0;0.24642636320156563;0.9375384615384615;0.9584830339321357;0.9604;0.9594405594405594
unbalanced_03_BERT;2;test;;2.7148431210380854;0.9176;0.8835415135929464;0.962;0.9211030256606665
