experiment_name;fold;step;epoch;loss;accuracy;precision;recall;f1
unbalanced_02_BERT;0;train;0.0;0.810411691987887;0.9213333333333333;0.9389298177588212;0.9686;0.9535341602677693
unbalanced_02_BERT;0;validate;0.0;0.18697934564203023;0.936;0.9351432880844646;0.992;0.9627329192546584
unbalanced_02_BERT;0;train;1.0;0.39240576954682665;0.967;0.9771462639109698;0.9834;0.9802631578947368
unbalanced_02_BERT;0;validate;1.0;0.14246343591436744;0.9506666666666667;0.9648221343873518;0.9764;0.9705765407554673
unbalanced_02_BERT;0;train;2.0;0.19733744216058402;0.9823333333333333;0.9882282521947326;0.9906;0.9894127047542949
unbalanced_02_BERT;0;validate;2.0;0.16539818982593715;0.944;0.9645418326693227;0.9684;0.9664670658682634
unbalanced_02_BERT;0;train;3.0;0.11781757410784485;0.9901666666666666;0.9937050359712231;0.9945;0.9941023590563774
unbalanced_02_BERT;0;validate;3.0;0.19139135858323425;0.9453333333333334;0.95625;0.9792;0.9675889328063242
unbalanced_02_BERT;0;test;;3.767839121789361;0.8806;0.8173570809152158;0.98024;0.8914190098577716
unbalanced_02_BERT;1;train;0.0;0.9200942803975195;0.9111666666666667;0.9268922018348624;0.9699;0.9479085222830336
unbalanced_02_BERT;1;validate;0.0;0.1549716215506196;0.939;0.9588118811881188;0.9684;0.9635820895522388
unbalanced_02_BERT;1;train;1.0;0.3903349356784796;0.9665833333333333;0.9764717561798868;0.9836;0.9800229163553031
unbalanced_02_BERT;1;validate;1.0;0.15346968695117782;0.946;0.9661084529505582;0.9692;0.9676517571884984
unbalanced_02_BERT;1;train;2.0;0.17677244072811057;0.9855833333333334;0.9895387067848959;0.9932;0.9913659729500424
unbalanced_02_BERT;1;validate;2.0;0.22607365679438227;0.9396666666666667;0.9461331281262024;0.9836;0.9645028436948422
unbalanced_02_BERT;1;train;3.0;0.11369914579028652;0.9910833333333333;0.9939091362955567;0.9954;0.9946540094928803
unbalanced_02_BERT;1;validate;3.0;0.23446871072868816;0.9416666666666667;0.9546343371138052;0.9764;0.965394502669567
unbalanced_02_BERT;1;test;;4.218036371413191;0.87824;0.8140276301806588;0.98048;0.889534039773552
unbalanced_02_BERT;2;train;0.0;0.8425203363733987;0.9184166666666667;0.9353344271788437;0.9691;0.9519178822258239
unbalanced_02_BERT;2;validate;0.0;0.16099627594277263;0.9363333333333334;0.9784500621632822;0.9444;0.9611235497659272
unbalanced_02_BERT;2;train;1.0;0.4016217371560633;0.966;0.9763607469209377;0.983;0.9796691249750846
unbalanced_02_BERT;2;validate;1.0;0.15364498897641898;0.9433333333333334;0.9667467948717948;0.9652;0.965972778222578
unbalanced_02_BERT;2;train;2.0;0.20793605282747496;0.9830833333333333;0.9873644413491195;0.9924;0.9898758166674979
unbalanced_02_BERT;2;validate;2.0;0.1740961774683868;0.9433333333333334;0.9731925264012997;0.9584;0.965739621120516
unbalanced_02_BERT;2;train;3.0;0.11337424500207029;0.99125;0.9936146862216901;0.9959;0.9947560305648505
unbalanced_02_BERT;2;validate;3.0;0.2254356486988254;0.9526666666666667;0.966376582278481;0.9772;0.97175815433572
unbalanced_02_BERT;2;test;;4.510195184898485;0.88224;0.8207572502685284;0.97808;0.8925390567966126
unbalanced_02_BERT;3;train;0.0;0.9064400519374758;0.91025;0.9280437494003646;0.9673;0.9472653380992019
unbalanced_02_BERT;3;validate;0.0;0.17194004107515018;0.937;0.9768881551795295;0.9468;0.9616087751371115
unbalanced_02_BERT;3;train;1.0;0.42158068833189705;0.9629166666666666;0.9749478079331941;0.9807;0.9778154444389053
unbalanced_02_BERT;3;validate;1.0;0.17713455250828217;0.9383333333333334;0.974579745797458;0.9508;0.9625430249038266
unbalanced_02_BERT;3;train;2.0;0.19256079465414708;0.9833333333333333;0.9897061762942234;0.9903;0.9900029991002699
unbalanced_02_BERT;3;validate;2.0;0.17804960682367285;0.9426666666666667;0.9525660964230172;0.98;0.9660883280757098
unbalanced_02_BERT;3;train;3.0;0.11608481481617006;0.9906666666666667;0.9940047961630696;0.9948;0.9944022391043583
unbalanced_02_BERT;3;validate;3.0;0.228347837620376;0.932;0.9666666666666667;0.9512;0.9588709677419355
unbalanced_02_BERT;3;test;;2.765559245956751;0.90624;0.8686120789779327;0.95728;0.9107931191962247
unbalanced_02_BERT;4;train;0.0;0.8909317266115298;0.9174166666666667;0.9338341519791967;0.9696;0.9513810528381494
unbalanced_02_BERT;4;validate;0.0;0.1510725642691056;0.9483333333333334;0.9658323400874056;0.9724;0.9691050428542954
unbalanced_02_BERT;4;train;1.0;0.44876473129261285;0.9615;0.9727398889770024;0.9813;0.9770011947431302
unbalanced_02_BERT;4;validate;1.0;0.14554271683345238;0.9483333333333334;0.9706945002007226;0.9672;0.9689440993788818
unbalanced_02_BERT;4;train;2.0;0.2121316852478;0.9831666666666666;0.989117412140575;0.9907;0.989908073541167
unbalanced_02_BERT;4;validate;2.0;0.16954611144059648;0.941;0.9469026548672567;0.9844;0.9652873112374977
unbalanced_02_BERT;4;train;3.0;0.14082359304907732;0.9889166666666667;0.9930048965723993;0.9937;0.99335232668566
unbalanced_02_BERT;4;validate;3.0;0.22184532941815754;0.9353333333333333;0.9772350993377483;0.9444;0.9605370219690804
unbalanced_02_BERT;4;test;;2.111455543086554;0.91592;0.8905498798076923;0.9484;0.9185650085231675
